symbol,exchange,sec_id,sec_name,sec_abbr,sec_type1,sec_type2,listed_date,delisted_date
SHSE.688381,SHSE,688381,帝奥微,DAW,1010,101001,2022-08-23,2038-01-01
SHSE.688382,SHSE,688382,益方生物,YFSW,1010,101001,2022-07-25,2038-01-01
SHSE.688383,SHSE,688383,新益昌,XYC,1010,101001,2021-04-28,2038-01-01
SHSE.688385,SHSE,688385,复旦微电,FDWD,1010,101001,2021-08-04,2038-01-01
SHSE.688386,SHSE,688386,泛亚微透,FYWT,1010,101001,2020-10-16,2038-01-01
SHSE.688387,SHSE,688387,信科移动,XKYD,1010,101001,2022-09-26,2038-01-01
SHSE.688388,SHSE,688388,嘉元科技,JYKJ,1010,101001,2019-07-22,2038-01-01
SHSE.688389,SHSE,688389,普门科技,PMKJ,1010,101001,2019-11-05,2038-01-01
SHSE.688390,SHSE,688390,固德威,GDW,1010,101001,2020-09-04,2038-01-01
SHSE.688391,SHSE,688391,钜泉科技,JQKJ,1010,101001,2022-09-13,2038-01-01
SHSE.688392,SHSE,688392,骄成超声,JCCS,1010,101001,2022-09-27,2038-01-01
SHSE.688393,SHSE,688393,安必平,ABP,1010,101001,2020-08-20,2038-01-01
SHSE.688395,SHSE,688395,正弦电气,ZXDQ,1010,101001,2021-04-29,2038-01-01
SHSE.688396,SHSE,688396,华润微,HRW,1010,101001,2020-02-27,2038-01-01
SHSE.688398,SHSE,688398,赛特新材,STXC,1010,101001,2020-02-11,2038-01-01
SHSE.688399,SHSE,688399,硕世生物,SSSW,1010,101001,2019-12-05,2038-01-01
SHSE.688400,SHSE,688400,凌云光,LYG,1010,101001,2022-07-06,2038-01-01
SHSE.688401,SHSE,688401,路维光电,LWGD,1010,101001,2022-08-17,2038-01-01
SHSE.688403,SHSE,688403,汇成股份,HCGF,1010,101001,2022-08-18,2038-01-01
SHSE.688408,SHSE,688408,中信博,ZXB,1010,101001,2020-08-28,2038-01-01
SHSE.688409,SHSE,688409,富创精密,FCJM,1010,101001,2022-10-10,2038-01-01
SHSE.688410,SHSE,688410,山外山,SWS,1010,101001,2022-12-26,2038-01-01
SHSE.688411,SHSE,688411,海博思创,HBSC,1010,101001,2025-01-27,2038-01-01
SHSE.688416,SHSE,688416,恒烁股份,HSGF,1010,101001,2022-08-29,2038-01-01
SHSE.688418,SHSE,688418,震有科技,ZYKJ,1010,101001,2020-07-22,2038-01-01
SHSE.688419,SHSE,688419,耐科装备,NKZB,1010,101001,2022-11-07,2038-01-01
SHSE.688420,SHSE,688420,美腾科技,MTKJ,1010,101001,2022-12-09,2038-01-01
SHSE.688425,SHSE,688425,铁建重工,TJZG,1010,101001,2021-06-22,2038-01-01
SHSE.688426,SHSE,688426,康为世纪,KWSJ,1010,101001,2022-10-25,2038-01-01
SHSE.688428,SHSE,688428,诺诚健华,NCJH,1010,101001,2022-09-21,2038-01-01
SHSE.688429,SHSE,688429,时创能源,SCNY,1010,101001,2023-06-29,2038-01-01
SHSE.688432,SHSE,688432,有研硅,YYG,1010,101001,2022-11-10,2038-01-01
SHSE.688433,SHSE,688433,华曙高科,HSGK,1010,101001,2023-04-17,2038-01-01
SHSE.688435,SHSE,688435,英方软件,YFRJ,1010,101001,2023-01-19,2038-01-01
SHSE.688439,SHSE,688439,振华风光,ZHFG,1010,101001,2022-08-26,2038-01-01
SHSE.688443,SHSE,688443,智翔金泰,ZXJT,1010,101001,2023-06-20,2038-01-01
SHSE.688448,SHSE,688448,磁谷科技,CGKJ,1010,101001,2022-09-21,2038-01-01
SHSE.688449,SHSE,688449,联芸科技,LYKJ,1010,101001,2024-11-29,2038-01-01
SHSE.688450,SHSE,688450,光格科技,GGKJ,1010,101001,2023-07-24,2038-01-01
SHSE.688455,SHSE,688455,科捷智能,KJZN,1010,101001,2022-09-15,2038-01-01
SHSE.688456,SHSE,688456,有研粉材,YYFC,1010,101001,2021-03-17,2038-01-01
SHSE.688458,SHSE,688458,美芯晟,MXS,1010,101001,2023-05-22,2038-01-01
SHSE.688459,SHSE,688459,哈铁科技,HTKJ,1010,101001,2022-10-12,2038-01-01
SHSE.688466,SHSE,688466,金科环境,JKHJ,1010,101001,2020-05-08,2038-01-01
SHSE.688468,SHSE,688468,科美诊断,KMZD,1010,101001,2021-04-09,2038-01-01
SHSE.688469,SHSE,688469,芯联集成,XLJC,1010,101001,2023-05-10,2038-01-01
SHSE.688472,SHSE,688472,阿特斯,ATS,1010,101001,2023-06-09,2038-01-01
SHSE.688475,SHSE,688475,萤石网络,YSWL,1010,101001,2022-12-28,2038-01-01
SHSE.688478,SHSE,688478,晶升股份,JSGF,1010,101001,2023-04-24,2038-01-01
SHSE.688479,SHSE,688479,友车科技,YCKJ,1010,101001,2023-05-11,2038-01-01
SHSE.688480,SHSE,688480,赛恩斯,SES,1010,101001,2022-11-25,2038-01-01
SHSE.688484,SHSE,688484,南芯科技,NXKJ,1010,101001,2023-04-07,2038-01-01
SHSE.688485,SHSE,688485,九州一轨,JZYG,1010,101001,2023-01-18,2038-01-01
SHSE.688486,SHSE,688486,龙迅股份,LXGF,1010,101001,2023-02-21,2038-01-01
SHSE.688488,SHSE,688488,艾迪药业,ADYY,1010,101001,2020-07-20,2038-01-01
SHSE.688489,SHSE,688489,三未信安,SWXA,1010,101001,2022-12-02,2038-01-01
SHSE.688496,SHSE,688496,清越科技,QYKJ,1010,101001,2022-12-28,2038-01-01
SHSE.688498,SHSE,688498,源杰科技,YJKJ,1010,101001,2022-12-21,2038-01-01
SHSE.688499,SHSE,688499,利元亨,LYH,1010,101001,2021-07-01,2038-01-01
SHSE.688500,SHSE,688500,慧辰股份,HCGF,1010,101001,2020-07-16,2038-01-01
SHSE.688501,SHSE,688501,青达环保,QDHB,1010,101001,2021-07-16,2038-01-01
SHSE.688502,SHSE,688502,茂莱光学,MLGX,1010,101001,2023-03-09,2038-01-01
SHSE.688503,SHSE,688503,聚和材料,JHCL,1010,101001,2022-12-09,2038-01-01
SHSE.688505,SHSE,688505,复旦张江,FDZJ,1010,101001,2020-06-19,2038-01-01
SHSE.688506,SHSE,688506,百利天恒,BLTH,1010,101001,2023-01-06,2038-01-01
SHSE.688507,SHSE,688507,索辰科技,SCKJ,1010,101001,2023-04-18,2038-01-01
SHSE.688508,SHSE,688508,芯朋微,XPW,1010,101001,2020-07-22,2038-01-01
SHSE.688509,SHSE,688509,正元地信,ZYDX,1010,101001,2021-07-30,2038-01-01
SHSE.688510,SHSE,688510,航亚科技,HYKJ,1010,101001,2020-12-16,2038-01-01
SHSE.688511,SHSE,688511,天微电子,TWDZ,1010,101001,2021-07-30,2038-01-01
SHSE.688512,SHSE,688512,慧智微,HZW,1010,101001,2023-05-16,2038-01-01
SHSE.688513,SHSE,688513,苑东生物,YDSW,1010,101001,2020-09-02,2038-01-01
SHSE.688515,SHSE,688515,裕太微,YTW,1010,101001,2023-02-10,2038-01-01
SHSE.688516,SHSE,688516,奥特维,ATW,1010,101001,2020-05-21,2038-01-01
SHSE.688517,SHSE,688517,金冠电气,JGDQ,1010,101001,2021-06-18,2038-01-01
SHSE.688518,SHSE,688518,联赢激光,LYJG,1010,101001,2020-06-22,2038-01-01
SHSE.688519,SHSE,688519,南亚新材,NYXC,1010,101001,2020-08-18,2038-01-01
SHSE.688520,SHSE,688520,神州细胞,SZXB,1010,101001,2020-06-22,2038-01-01
SHSE.688521,SHSE,688521,芯原股份,XYGF,1010,101001,2020-08-18,2038-01-01
SHSE.688522,SHSE,688522,纳睿雷达,NRLD,1010,101001,2023-03-01,2038-01-01
SHSE.688523,SHSE,688523,航天环宇,HTHY,1010,101001,2023-06-02,2038-01-01
SHSE.688525,SHSE,688525,佰维存储,BWCC,1010,101001,2022-12-30,2038-01-01
SHSE.688526,SHSE,688526,科前生物,KQSW,1010,101001,2020-09-22,2038-01-01
SHSE.688528,SHSE,688528,秦川物联,QCWL,1010,101001,2020-07-01,2038-01-01
SHSE.688529,SHSE,688529,豪森智能,HSZN,1010,101001,2020-11-09,2038-01-01
SHSE.688530,SHSE,688530,欧莱新材,OLXC,1010,101001,2024-05-09,2038-01-01
SHSE.688531,SHSE,688531,日联科技,RLKJ,1010,101001,2023-03-31,2038-01-01
SHSE.688533,SHSE,688533,上声电子,SSDZ,1010,101001,2021-04-19,2038-01-01
SHSE.688535,SHSE,688535,华海诚科,HHCK,1010,101001,2023-04-04,2038-01-01
SHSE.688536,SHSE,688536,思瑞浦,SRP,1010,101001,2020-09-21,2038-01-01
SHSE.688538,SHSE,688538,和辉光电,HHGD,1010,101001,2021-05-28,2038-01-01
SHSE.688539,SHSE,688539,高华科技,GHKJ,1010,101001,2023-04-18,2038-01-01
SHSE.688543,SHSE,688543,国科军工,GKJG,1010,101001,2023-06-21,2038-01-01
SHSE.688545,SHSE,688545,兴福电子,XFDZ,1010,101001,2025-01-22,2038-01-01
SHSE.688548,SHSE,688548,广钢气体,GGQT,1010,101001,2023-08-15,2038-01-01
SHSE.688549,SHSE,688549,中巨芯,ZJX,1010,101001,2023-09-08,2038-01-01
SHSE.688550,SHSE,688550,瑞联新材,RLXC,1010,101001,2020-09-02,2038-01-01
SHSE.688551,SHSE,688551,科威尔,KWE,1010,101001,2020-09-10,2038-01-01
SHSE.688552,SHSE,688552,航天南湖,HTNH,1010,101001,2023-05-18,2038-01-01
SHSE.688553,SHSE,688553,汇宇制药,HYZY,1010,101001,2021-10-26,2038-01-01
SHSE.688556,SHSE,688556,高测股份,GCGF,1010,101001,2020-08-07,2038-01-01
SHSE.688557,SHSE,688557,兰剑智能,LJZN,1010,101001,2020-12-02,2038-01-01
SHSE.688558,SHSE,688558,国盛智科,GSZK,1010,101001,2020-06-30,2038-01-01
SHSE.688559,SHSE,688559,海目星,HMX,1010,101001,2020-09-09,2038-01-01
SHSE.688560,SHSE,688560,明冠新材,MGXC,1010,101001,2020-12-24,2038-01-01
SHSE.688561,SHSE,688561,奇安信,QAX,1010,101001,2020-07-22,2038-01-01
SHSE.688562,SHSE,688562,航天软件,HTRJ,1010,101001,2023-05-24,2038-01-01
SHSE.688563,SHSE,688563,航材股份,HCGF,1010,101001,2023-07-19,2038-01-01
SHSE.688565,SHSE,688565,力源科技,LYKJ,1010,101001,2021-05-13,2038-01-01
SHSE.688566,SHSE,688566,吉贝尔,JBE,1010,101001,2020-05-18,2038-01-01
SHSE.688567,SHSE,688567,孚能科技,FNKJ,1010,101001,2020-07-17,2038-01-01
SHSE.688568,SHSE,688568,中科星图,ZKXT,1010,101001,2020-07-08,2038-01-01
SHSE.688569,SHSE,688569,铁科轨道,TKGD,1010,101001,2020-08-31,2038-01-01
SHSE.688570,SHSE,688570,天玛智控,TMZK,1010,101001,2023-06-05,2038-01-01
SHSE.688571,SHSE,688571,杭华股份,HHGF,1010,101001,2020-12-11,2038-01-01
SHSE.688573,SHSE,688573,信宇人,XYR,1010,101001,2023-08-17,2038-01-01
SHSE.688575,SHSE,688575,亚辉龙,YHL,1010,101001,2021-05-17,2038-01-01
SHSE.688576,SHSE,688576,西山科技,XSKJ,1010,101001,2023-06-06,2038-01-01
SHSE.688577,SHSE,688577,浙海德曼,ZHDM,1010,101001,2020-09-16,2038-01-01
SHSE.688578,SHSE,688578,艾力斯,ALS,1010,101001,2020-12-02,2038-01-01
SHSE.688579,SHSE,688579,山大地纬,SDDW,1010,101001,2020-07-17,2038-01-01
SHSE.688580,SHSE,688580,伟思医疗,WSYL,1010,101001,2020-07-21,2038-01-01
SHSE.688581,SHSE,688581,安杰思,AJS,1010,101001,2023-05-19,2038-01-01
SHSE.688582,SHSE,688582,芯动联科,XDLK,1010,101001,2023-06-30,2038-01-01
SHSE.688583,SHSE,688583,思看科技,SKKJ,1010,101001,2025-01-15,2038-01-01
SHSE.688584,SHSE,688584,上海合晶,SHHJ,1010,101001,2024-02-08,2038-01-01
SHSE.688585,SHSE,688585,上纬新材,SWXC,1010,101001,2020-09-28,2038-01-01
SHSE.688586,SHSE,688586,江航装备,JHZB,1010,101001,2020-07-31,2038-01-01
SHSE.688588,SHSE,688588,凌志软件,LZRJ,1010,101001,2020-05-11,2038-01-01
SHSE.688589,SHSE,688589,力合微,LHW,1010,101001,2020-07-22,2038-01-01
SHSE.688590,SHSE,688590,新致软件,XZRJ,1010,101001,2020-12-07,2038-01-01
SHSE.688591,SHSE,688591,泰凌微,TLW,1010,101001,2023-08-25,2038-01-01
SHSE.688592,SHSE,688592,司南导航,SNDH,1010,101001,2023-08-16,2038-01-01
SHSE.688593,SHSE,688593,新相微,XXW,1010,101001,2023-06-01,2038-01-01
SHSE.688595,SHSE,688595,芯海科技,XHKJ,1010,101001,2020-09-28,2038-01-01
SHSE.688596,SHSE,688596,正帆科技,ZFKJ,1010,101001,2020-08-20,2038-01-01
SHSE.688597,SHSE,688597,煜邦电力,YBDL,1010,101001,2021-06-17,2038-01-01
SHSE.688598,SHSE,688598,金博股份,JBGF,1010,101001,2020-05-18,2038-01-01
SHSE.688599,SHSE,688599,天合光能,THGN,1010,101001,2020-06-10,2038-01-01
SHSE.688600,SHSE,688600,皖仪科技,WYKJ,1010,101001,2020-07-03,2038-01-01
SHSE.688601,SHSE,688601,力芯微,LXW,1010,101001,2021-06-28,2038-01-01
SHSE.688602,SHSE,688602,康鹏科技,KPKJ,1010,101001,2023-07-20,2038-01-01
SHSE.688603,SHSE,688603,天承科技,TCKJ,1010,101001,2023-07-10,2038-01-01
SHSE.688605,SHSE,688605,先锋精科,XFJK,1010,101001,2024-12-12,2038-01-01
SHSE.688606,SHSE,688606,奥泰生物,ATSW,1010,101001,2021-03-25,2038-01-01
SHSE.688607,SHSE,688607,康众医疗,KZYL,1010,101001,2021-02-01,2038-01-01
SHSE.688608,SHSE,688608,恒玄科技,HXKJ,1010,101001,2020-12-16,2038-01-01
SHSE.688609,SHSE,688609,九联科技,JLKJ,1010,101001,2021-03-23,2038-01-01
SHSE.688610,SHSE,688610,埃科光电,AKGD,1010,101001,2023-07-19,2038-01-01
SHSE.688611,SHSE,688611,杭州柯林,HZKL,1010,101001,2021-04-12,2038-01-01
SHSE.688612,SHSE,688612,威迈斯,WMS,1010,101001,2023-07-26,2038-01-01
SHSE.688613,SHSE,688613,奥精医疗,AJYL,1010,101001,2021-05-21,2038-01-01
SHSE.688615,SHSE,688615,合合信息,HHXX,1010,101001,2024-09-26,2038-01-01
SHSE.688616,SHSE,688616,西力科技,XLKJ,1010,101001,2021-03-18,2038-01-01
SHSE.688617,SHSE,688617,惠泰医疗,HTYL,1010,101001,2021-01-07,2038-01-01
SHSE.688618,SHSE,688618,三旺通信,SWTX,1010,101001,2020-12-30,2038-01-01
SHSE.688619,SHSE,688619,罗普特,LPT,1010,101001,2021-02-23,2038-01-01
SHSE.688620,SHSE,688620,安凯微,AKW,1010,101001,2023-06-27,2038-01-01
SHSE.688621,SHSE,688621,阳光诺和,YGNH,1010,101001,2021-06-21,2038-01-01
SHSE.688622,SHSE,688622,禾信仪器,HXYQ,1010,101001,2021-09-13,2038-01-01
SHSE.688623,SHSE,688623,双元科技,SYKJ,1010,101001,2023-06-08,2038-01-01
SHSE.688625,SHSE,688625,呈和科技,CHKJ,1010,101001,2021-06-07,2038-01-01
SHSE.688626,SHSE,688626,翔宇医疗,XYYL,1010,101001,2021-03-31,2038-01-01
SHSE.688627,SHSE,688627,精智达,JZD,1010,101001,2023-07-18,2038-01-01
SHSE.688628,SHSE,688628,优利德,YLD,1010,101001,2021-02-01,2038-01-01
SHSE.688629,SHSE,688629,华丰科技,HFKJ,1010,101001,2023-06-27,2038-01-01
SHSE.688630,SHSE,688630,芯碁微装,XQWZ,1010,101001,2021-04-01,2038-01-01
SHSE.688631,SHSE,688631,莱斯信息,LSXX,1010,101001,2023-06-28,2038-01-01
SHSE.688633,SHSE,688633,星球石墨,XQSM,1010,101001,2021-03-24,2038-01-01
SHSE.688636,SHSE,688636,智明达,ZMD,1010,101001,2021-04-08,2038-01-01
SHSE.688638,SHSE,688638,誉辰智能,YCZN,1010,101001,2023-07-12,2038-01-01
SHSE.688639,SHSE,688639,华恒生物,HHSW,1010,101001,2021-04-22,2038-01-01
SHSE.688646,SHSE,688646,逸飞激光,YFJG,1010,101001,2023-07-28,2038-01-01
SHSE.688648,SHSE,688648,中邮科技,ZYKJ,1010,101001,2023-11-13,2038-01-01
SHSE.688651,SHSE,688651,盛邦安全,SBAQ,1010,101001,2023-07-26,2038-01-01
SHSE.688652,SHSE,688652,京仪装备,JYZB,1010,101001,2023-11-29,2038-01-01
SHSE.688653,SHSE,688653,康希通信,KXTX,1010,101001,2023-11-17,2038-01-01
SHSE.688655,SHSE,688655,迅捷兴,XJX,1010,101001,2021-05-11,2038-01-01
SHSE.688656,SHSE,688656,浩欧博,HOB,1010,101001,2021-01-13,2038-01-01
SHSE.688657,SHSE,688657,浩辰软件,HCRJ,1010,101001,2023-10-10,2038-01-01
SHSE.688658,SHSE,688658,悦康药业,YKYY,1010,101001,2020-12-24,2038-01-01
SHSE.688659,SHSE,688659,元琛科技,YCKJ,1010,101001,2021-03-31,2038-01-01
SHSE.688660,SHSE,688660,电气风电,DQFD,1010,101001,2021-05-19,2038-01-01
SHSE.688661,SHSE,688661,和林微纳,HLWN,1010,101001,2021-03-29,2038-01-01
SHSE.688662,SHSE,688662,富信科技,FXKJ,1010,101001,2021-04-01,2038-01-01
SHSE.688663,SHSE,688663,新风光,XFG,1010,101001,2021-04-13,2038-01-01
SHSE.688665,SHSE,688665,四方光电,SFGD,1010,101001,2021-02-09,2038-01-01
SHSE.688667,SHSE,688667,菱电电控,LDDK,1010,101001,2021-03-12,2038-01-01
SHSE.688668,SHSE,688668,鼎通科技,DTKJ,1010,101001,2020-12-21,2038-01-01
SHSE.688669,SHSE,688669,聚石化学,JSHX,1010,101001,2021-01-25,2038-01-01
SHSE.688670,SHSE,688670,金迪克,JDK,1010,101001,2021-08-02,2038-01-01
SHSE.688671,SHSE,688671,碧兴物联,BXWL,1010,101001,2023-08-09,2038-01-01
SHSE.688676,SHSE,688676,金盘科技,JPKJ,1010,101001,2021-03-09,2038-01-01
SHSE.688677,SHSE,688677,海泰新光,HTXG,1010,101001,2021-02-26,2038-01-01
SHSE.688678,SHSE,688678,福立旺,FLW,1010,101001,2020-12-23,2038-01-01
SHSE.688679,SHSE,688679,通源环境,TYHJ,1010,101001,2020-12-25,2038-01-01
SHSE.688680,SHSE,688680,海优新材,HYXC,1010,101001,2021-01-22,2038-01-01
SHSE.688681,SHSE,688681,科汇股份,KHGF,1010,101001,2021-06-16,2038-01-01
SHSE.688682,SHSE,688682,霍莱沃,HLW,1010,101001,2021-04-20,2038-01-01
SHSE.688683,SHSE,688683,莱尔科技,LEKJ,1010,101001,2021-04-12,2038-01-01
SHSE.688685,SHSE,688685,迈信林,MXL,1010,101001,2021-05-13,2038-01-01
SHSE.688686,SHSE,688686,奥普特,APT,1010,101001,2020-12-31,2038-01-01
SHSE.688687,SHSE,688687,凯因科技,KYKJ,1010,101001,2021-02-08,2038-01-01
SHSE.688689,SHSE,688689,银河微电,YHWD,1010,101001,2021-01-27,2038-01-01
SHSE.688690,SHSE,688690,纳微科技,NWKJ,1010,101001,2021-06-23,2038-01-01
SHSE.688691,SHSE,688691,灿芯股份,CXGF,1010,101001,2024-04-11,2038-01-01
SHSE.688692,SHSE,688692,达梦数据,DMSJ,1010,101001,2024-06-12,2038-01-01
SHSE.688693,SHSE,688693,锴威特,KWT,1010,101001,2023-08-18,2038-01-01
SHSE.688695,SHSE,688695,中创股份,ZCGF,1010,101001,2024-03-13,2038-01-01
SHSE.688696,SHSE,688696,极米科技,JMKJ,1010,101001,2021-03-03,2038-01-01
SHSE.688697,SHSE,688697,纽威数控,NWSK,1010,101001,2021-09-17,2038-01-01
SHSE.688698,SHSE,688698,伟创电气,WCDQ,1010,101001,2020-12-29,2038-01-01
SHSE.688699,SHSE,688699,明微电子,MWDZ,1010,101001,2020-12-18,2038-01-01
SHSE.688700,SHSE,688700,东威科技,DWKJ,1010,101001,2021-06-15,2038-01-01
SHSE.688701,SHSE,688701,卓锦股份,ZJGF,1010,101001,2021-09-16,2038-01-01
SHSE.688702,SHSE,688702,盛科通信,SKTX,1010,101001,2023-09-14,2038-01-01
SHSE.688707,SHSE,688707,振华新材,ZHXC,1010,101001,2021-09-14,2038-01-01
SHSE.688708,SHSE,688708,佳驰科技,JCKJ,1010,101001,2024-12-05,2038-01-01
SHSE.688709,SHSE,688709,成都华微,CDHW,1010,101001,2024-02-07,2038-01-01
SHSE.688710,SHSE,688710,益诺思,YNS,1010,101001,2024-09-03,2038-01-01
SHSE.688711,SHSE,688711,宏微科技,HWKJ,1010,101001,2021-09-01,2038-01-01
SHSE.688716,SHSE,688716,中研股份,ZYGF,1010,101001,2023-09-20,2038-01-01
SHSE.688717,SHSE,688717,艾罗能源,ALNY,1010,101001,2024-01-03,2038-01-01
SHSE.688718,SHSE,688718,唯赛勃,WSB,1010,101001,2021-07-28,2038-01-01
SHSE.688719,SHSE,688719,爱科赛博,AKSB,1010,101001,2023-09-28,2038-01-01
SHSE.688720,SHSE,688720,艾森股份,ASGF,1010,101001,2023-12-06,2038-01-01
SHSE.688721,SHSE,688721,龙图光罩,LTGZ,1010,101001,2024-08-06,2038-01-01
SHSE.688722,SHSE,688722,同益中,TYZ,1010,101001,2021-10-19,2038-01-01
SHSE.688726,SHSE,688726,拉普拉斯,LPLS,1010,101001,2024-10-29,2038-01-01
SHSE.688728,SHSE,688728,格科微,GKW,1010,101001,2021-08-18,2038-01-01
SHSE.688733,SHSE,688733,壹石通,YST,1010,101001,2021-08-17,2038-01-01
SHSE.688737,SHSE,688737,中自科技,ZZKJ,1010,101001,2021-10-22,2038-01-01
SHSE.688739,SHSE,688739,成大生物,CDSW,1010,101001,2021-10-28,2038-01-01
SHSE.688750,SHSE,688750,金天钛业,JTTY,1010,101001,2024-11-20,2038-01-01
SHSE.688758,SHSE,688758,赛分科技,SFKJ,1010,101001,2025-01-10,2038-01-01
SHSE.688766,SHSE,688766,普冉股份,PRGF,1010,101001,2021-08-23,2038-01-01
SHSE.688767,SHSE,688767,博拓生物,BTSW,1010,101001,2021-09-08,2038-01-01
SHSE.688768,SHSE,688768,容知日新,RZRX,1010,101001,2021-07-26,2038-01-01
SHSE.688772,SHSE,688772,珠海冠宇,ZHGY,1010,101001,2021-10-15,2038-01-01
SHSE.688776,SHSE,688776,国光电气,GGDQ,1010,101001,2021-08-31,2038-01-01
SHSE.688777,SHSE,688777,中控技术,ZKJS,1010,101001,2020-11-24,2038-01-01
SHSE.688778,SHSE,688778,厦钨新能,XWXN,1010,101001,2021-08-05,2038-01-01
SHSE.688779,SHSE,688779,五矿新能,WKXN,1010,101001,2021-08-11,2038-01-01
SHSE.688786,SHSE,688786,悦安新材,YAXC,1010,101001,2021-08-26,2038-01-01
SHSE.688787,SHSE,688787,海天瑞声,HTRS,1010,101001,2021-08-13,2038-01-01
SHSE.688788,SHSE,688788,科思科技,KSKJ,1010,101001,2020-10-22,2038-01-01
SHSE.688789,SHSE,688789,宏华数科,HHSK,1010,101001,2021-07-08,2038-01-01
SHSE.688793,SHSE,688793,倍轻松,BQS,1010,101001,2021-07-15,2038-01-01
SHSE.688798,SHSE,688798,艾为电子,AWDZ,1010,101001,2021-08-16,2038-01-01
SHSE.688799,SHSE,688799,华纳药厂,HNYC,1010,101001,2021-07-13,2038-01-01
SHSE.688800,SHSE,688800,瑞可达,RKD,1010,101001,2021-07-22,2038-01-01
SHSE.688819,SHSE,688819,天能股份,TNGF,1010,101001,2021-01-18,2038-01-01
SHSE.688981,SHSE,688981,中芯国际,ZXGJ,1010,101001,2020-07-16,2038-01-01
SHSE.689009,SHSE,689009,九号公司,JHGS,1010,101001,2020-10-29,2038-01-01
SHSE.900901,SHSE,900901,云赛B股,YSBG,1010,101002,1992-02-21,2038-01-01
SHSE.900902,SHSE,900902,市北B股,SBBG,1010,101002,1992-07-01,2038-01-01
SHSE.900903,SHSE,900903,大众B股,DZBG,1010,101002,1992-07-22,2038-01-01
SHSE.900904,SHSE,900904,神奇B股,SQBG,1010,101002,1992-07-22,2038-01-01
SHSE.900905,SHSE,900905,老凤祥B,LFXB,1010,101002,1992-07-28,2038-01-01
SHSE.900906,SHSE,900906,中毅达B,ZYDB,1010,101002,1992-07-28,2038-01-01
SHSE.900908,SHSE,900908,氯碱B股,LJBG,1010,101002,1992-08-20,2038-01-01
SHSE.900909,SHSE,900909,华谊B股,HYBG,1010,101002,1992-08-28,2038-01-01
SHSE.900910,SHSE,900910,海立B股,HLBG,1010,101002,1993-01-18,2038-01-01
SHSE.900911,SHSE,900911,金桥B股,JQBG,1010,101002,1993-05-31,2038-01-01
SHSE.900912,SHSE,900912,外高B股,WGBG,1010,101002,1993-07-26,2038-01-01
SHSE.900913,SHSE,900913,国新B股,GXBG,1010,101002,1993-09-28,2038-01-01
SHSE.900914,SHSE,900914,锦在线B,JZXB,1010,101002,1993-10-18,2038-01-01
SHSE.900915,SHSE,900915,中路B股,ZLBG,1010,101002,1993-11-15,2038-01-01
SHSE.900916,SHSE,900916,凤凰B股,FHBG,1010,101002,1993-11-19,2038-01-01
SHSE.900917,SHSE,900917,海欣B股,HXBG,1010,101002,1993-12-08,2038-01-01
SHSE.900918,SHSE,900918,耀皮B股,YPBG,1010,101002,1993-12-10,2038-01-01
SHSE.900920,SHSE,900920,动力B股,DLBG,1010,101002,1993-12-28,2038-01-01
SHSE.900921,SHSE,900921,丹科B股,DKBG,1010,101002,1993-12-28,2038-01-01
SHSE.900922,SHSE,900922,三毛B股,SMBG,1010,101002,1993-12-31,2038-01-01
SHSE.900923,SHSE,900923,百联B股,BLBG,1010,101002,1994-01-05,2038-01-01
SHSE.900924,SHSE,900924,上工B股,SGBG,1010,101002,1994-01-18,2038-01-01
SHSE.900925,SHSE,900925,机电B股,JDBG,1010,101002,1994-01-31,2038-01-01
SHSE.900926,SHSE,900926,宝信B,BXB,1010,101002,1994-03-15,2038-01-01
SHSE.900927,SHSE,900927,物贸B股,WMBG,1010,101002,1994-03-30,2038-01-01
SHSE.900928,SHSE,900928,临港B股,LGBG,1010,101002,1994-04-29,2038-01-01
SHSE.900929,SHSE,900929,锦旅B股,JLBG,1010,101002,1994-09-28,2038-01-01
SHSE.900932,SHSE,900932,陆家B股,LJBG,1010,101002,1994-11-22,2038-01-01
SHSE.900934,SHSE,900934,锦江B股,JJBG,1010,101002,1994-12-15,2038-01-01
SHSE.900936,SHSE,900936,鄂资B股,EZBG,1010,101002,1995-10-20,2038-01-01
SHSE.900937,SHSE,900937,华电B股,HDBG,1010,101002,1996-04-22,2038-01-01
SHSE.900938,SHSE,900938,海科B,HKB,1010,101002,1996-04-30,2038-01-01
SHSE.900939,SHSE,900939,汇丽B,HLB,1010,101002,1996-06-28,2038-01-01
SHSE.900940,SHSE,900940,大名城B,DMCB,1010,101002,1996-07-26,2038-01-01
SHSE.900941,SHSE,900941,东信B股,DXBG,1010,101002,1996-08-09,2038-01-01
SHSE.900942,SHSE,900942,黄山B股,HSBG,1010,101002,1996-11-22,2038-01-01
SHSE.900943,SHSE,900943,开开B股,KKBG,1010,101002,1997-01-08,2038-01-01
SHSE.900945,SHSE,900945,海控B股,HKBG,1010,101002,1997-06-26,2038-01-01
SHSE.900946,SHSE,900946,天雁B股,TYBG,1010,101002,1997-06-17,2038-01-01
SHSE.900947,SHSE,900947,振华B股,ZHBG,1010,101002,1997-08-05,2038-01-01
SHSE.900948,SHSE,900948,伊泰B股,YTBG,1010,101002,1997-08-08,2038-01-01
SHSE.900952,SHSE,900952,ST锦港B,STJGB,1010,101002,1998-05-19,2038-01-01
SHSE.900957,SHSE,900957,凌云B股,LYBG,1010,101002,2000-07-28,2038-01-01
